Location,BusinessYear,StateCode,IssuerId,PlanId
North Carolina,2023,NC,11512.0,11512NC0400028-01
North Carolina,2023,NC,11512.0,11512NC0400028-02
North Carolina,2023,NC,11512.0,11512NC0400028-03
North Carolina,2023,NC,11512.0,11512NC0410014-00
North Carolina,2023,NC,11512.0,11512NC0410014-01
North Carolina,2023,NC,11512.0,11512NC0410014-02
North Carolina,2023,NC,11512.0,11512NC0410014-03
North Carolina,2023,NC,11512.0,11512NC0420040-00
North Carolina,2023,NC,11512.0,11512NC0420040-01
North Carolina,2023,NC,11512.0,11512NC0420040-02
North Carolina,2023,NC,11512.0,11512NC0420040-03
North Carolina,2023,NC,11512.0,11512NC0420041-00
North Carolina,2023,NC,11512.0,11512NC0420041-01
North Carolina,2023,NC,11512.0,11512NC0420041-02
North Carolina,2023,NC,11512.0,11512NC0420041-03
North Carolina,2023,NC,11512.0,11512NC0420042-00
North Carolina,2023,NC,11512.0,11512NC0420042-01
North Carolina,2023,NC,11512.0,11512NC0420042-02
North Carolina,2023,NC,11512.0,11512NC0420042-03
North Carolina,2023,NC,13591.0,13591NC0010002-00
North Carolina,2023,NC,13591.0,13591NC0010002-01
North Carolina,2023,NC,13591.0,13591NC0010002-02
North Carolina,2023,NC,13591.0,13591NC0010002-03
North Carolina,2023,NC,13591.0,13591NC0010003-00
North Carolina,2023,NC,13591.0,13591NC0010003-01
North Carolina,2023,NC,13591.0,13591NC0010003-02
North Carolina,2023,NC,13591.0,13591NC0010003-03
North Carolina,2023,NC,13591.0,13591NC0010009-00
North Carolina,2023,NC,13591.0,13591NC0010009-01
North Carolina,2023,NC,13591.0,13591NC0010009-02
North Carolina,2023,NC,13591.0,13591NC0010009-03
North Carolina,2023,NC,13591.0,13591NC0010005-00
North Carolina,2023,NC,13591.0,13591NC0010005-01
North Carolina,2023,NC,13591.0,13591NC0010005-02
North Carolina,2023,NC,13591.0,13591NC0010005-03
North Carolina,2023,NC,13591.0,13591NC0010005-04
North Carolina,2023,NC,13591.0,13591NC0010005-05
North Carolina,2023,NC,13591.0,13591NC0010005-06
North Carolina,2023,NC,13591.0,13591NC0010006-00
North Carolina,2023,NC,13591.0,13591NC0010006-01
North Carolina,2023,NC,13591.0,13591NC0010006-02
North Carolina,2023,NC,13591.0,13591NC0010006-03
North Carolina,2023,NC,13591.0,13591NC0010006-04
North Carolina,2023,NC,13591.0,13591NC0010006-05
North Carolina,2023,NC,13591.0,13591NC0010006-06
North Carolina,2023,NC,13591.0,13591NC0010007-00
North Carolina,2023,NC,13591.0,13591NC0010007-01
North Carolina,2023,NC,13591.0,13591NC0010007-02
North Carolina,2023,NC,13591.0,13591NC0010007-03
North Carolina,2023,NC,13591.0,13591NC0010007-04
North Carolina,2023,NC,13591.0,13591NC0010007-05
North Carolina,2023,NC,13591.0,13591NC0010007-06
North Carolina,2023,NC,13591.0,13591NC0010001-00
North Carolina,2023,NC,13591.0,13591NC0010001-01
North Carolina,2023,NC,13591.0,13591NC0010001-02
North Carolina,2023,NC,13591.0,13591NC0010001-03
North Carolina,2023,NC,13591.0,13591NC0020002-00
North Carolina,2023,NC,13591.0,13591NC0020002-01
North Carolina,2023,NC,13591.0,13591NC0020002-02
North Carolina,2023,NC,13591.0,13591NC0020002-03
North Carolina,2023,NC,13591.0,13591NC0020003-00
North Carolina,2023,NC,13591.0,13591NC0020003-01
North Carolina,2023,NC,13591.0,13591NC0020003-02
North Carolina,2023,NC,13591.0,13591NC0020003-03
North Carolina,2023,NC,13591.0,13591NC0020009-00
North Carolina,2023,NC,13591.0,13591NC0020009-01
North Carolina,2023,NC,13591.0,13591NC0020009-02
North Carolina,2023,NC,13591.0,13591NC0020009-03
North Carolina,2023,NC,13591.0,13591NC0020005-00
North Carolina,2023,NC,13591.0,13591NC0020005-01
North Carolina,2023,NC,13591.0,13591NC0020005-02
North Carolina,2023,NC,13591.0,13591NC0020005-03
North Carolina,2023,NC,13591.0,13591NC0020005-04
North Carolina,2023,NC,13591.0,13591NC0020005-05
North Carolina,2023,NC,13591.0,13591NC0020005-06
North Carolina,2023,NC,13591.0,13591NC0020006-00
North Carolina,2023,NC,13591.0,13591NC0020006-01
North Carolina,2023,NC,13591.0,13591NC0020006-02
North Carolina,2023,NC,13591.0,13591NC0020006-03
North Carolina,2023,NC,13591.0,13591NC0020006-04
North Carolina,2023,NC,13591.0,13591NC0020006-05
North Carolina,2023,NC,13591.0,13591NC0020006-06
North Carolina,2023,NC,13591.0,13591NC0020007-00
North Carolina,2023,NC,13591.0,13591NC0020007-01
North Carolina,2023,NC,13591.0,13591NC0020007-02
North Carolina,2023,NC,13591.0,13591NC0020007-03
North Carolina,2023,NC,13591.0,13591NC0020007-04
North Carolina,2023,NC,13591.0,13591NC0020007-05
North Carolina,2023,NC,13591.0,13591NC0020007-06
North Carolina,2023,NC,13591.0,13591NC0010008-00
North Carolina,2023,NC,13591.0,13591NC0010008-01
North Carolina,2023,NC,13591.0,13591NC0010008-02
North Carolina,2023,NC,13591.0,13591NC0010008-03
North Carolina,2023,NC,13591.0,13591NC0010008-04
North Carolina,2023,NC,13591.0,13591NC0010008-05
North Carolina,2023,NC,13591.0,13591NC0010008-06
North Carolina,2023,NC,13591.0,13591NC0020008-00
North Carolina,2023,NC,13591.0,13591NC0020008-01
North Carolina,2023,NC,13591.0,13591NC0020008-02
North Carolina,2023,NC,13591.0,13591NC0020008-03
North Carolina,2023,NC,13591.0,13591NC0020008-04
North Carolina,2023,NC,13591.0,13591NC0020008-05
North Carolina,2023,NC,13591.0,13591NC0020008-06
North Carolina,2023,NC,17414.0,17414NC0010004-00
North Carolina,2023,NC,17414.0,17414NC0010004-01
North Carolina,2023,NC,17414.0,17414NC0010004-02
North Carolina,2023,NC,17414.0,17414NC0010004-03
North Carolina,2023,NC,17414.0,17414NC0010007-00
North Carolina,2023,NC,17414.0,17414NC0010007-01
North Carolina,2023,NC,17414.0,17414NC0010007-02
North Carolina,2023,NC,17414.0,17414NC0010007-03
North Carolina,2023,NC,17414.0,17414NC0010008-00
North Carolina,2023,NC,17414.0,17414NC0010008-01
North Carolina,2023,NC,17414.0,17414NC0010008-02
North Carolina,2023,NC,17414.0,17414NC0010008-03
North Carolina,2023,NC,17414.0,17414NC0010008-04
North Carolina,2023,NC,17414.0,17414NC0010008-05
North Carolina,2023,NC,17414.0,17414NC0010008-06
North Carolina,2023,NC,17414.0,17414NC0010009-00
North Carolina,2023,NC,17414.0,17414NC0010009-01
North Carolina,2023,NC,17414.0,17414NC0010009-02
North Carolina,2023,NC,17414.0,17414NC0010009-03
North Carolina,2023,NC,32237.0,32237NC0290001-00
North Carolina,2023,NC,32237.0,32237NC0290001-01
North Carolina,2023,NC,32237.0,32237NC0290002-00
North Carolina,2023,NC,32237.0,32237NC0290002-01
North Carolina,2023,NC,40411.0,40411NC0030001-00
North Carolina,2023,NC,40435.0,40435NC0170001-00
North Carolina,2023,NC,44007.0,44007NC0120001-00
North Carolina,2023,NC,44007.0,44007NC0120001-01
North Carolina,2023,NC,44007.0,44007NC0120001-02
North Carolina,2023,NC,44007.0,44007NC0120001-03
North Carolina,2023,NC,44007.0,44007NC0120002-00
North Carolina,2023,NC,44007.0,44007NC0120002-01
North Carolina,2023,NC,44007.0,44007NC0120002-02
North Carolina,2023,NC,44007.0,44007NC0120002-03
North Carolina,2023,NC,44007.0,44007NC0120002-04
North Carolina,2023,NC,44007.0,44007NC0120002-05
North Carolina,2023,NC,44007.0,44007NC0120002-06
North Carolina,2023,NC,44007.0,44007NC0120003-00
North Carolina,2023,NC,44007.0,44007NC0120003-01
North Carolina,2023,NC,44007.0,44007NC0120003-02
North Carolina,2023,NC,44007.0,44007NC0120003-03
North Carolina,2023,NC,44007.0,44007NC0120004-00
North Carolina,2023,NC,44007.0,44007NC0120004-01
North Carolina,2023,NC,44007.0,44007NC0120004-02
North Carolina,2023,NC,44007.0,44007NC0120004-03
North Carolina,2023,NC,44007.0,44007NC0120005-00
North Carolina,2023,NC,44007.0,44007NC0120005-01
North Carolina,2023,NC,44007.0,44007NC0120005-02
North Carolina,2023,NC,44007.0,44007NC0120005-03
North Carolina,2023,NC,44007.0,44007NC0120005-04
North Carolina,2023,NC,44007.0,44007NC0120005-05
North Carolina,2023,NC,44007.0,44007NC0120005-06
North Carolina,2023,NC,44007.0,44007NC0120006-00
North Carolina,2023,NC,44007.0,44007NC0120006-01
North Carolina,2023,NC,44007.0,44007NC0120006-02
North Carolina,2023,NC,44007.0,44007NC0120006-03
North Carolina,2023,NC,54332.0,54332NC0030021-00
North Carolina,2023,NC,54332.0,54332NC0030021-01
North Carolina,2023,NC,54332.0,54332NC0030021-02
North Carolina,2023,NC,54332.0,54332NC0030021-03
North Carolina,2023,NC,54332.0,54332NC0030014-00
North Carolina,2023,NC,54332.0,54332NC0030014-01
North Carolina,2023,NC,54332.0,54332NC0030014-02
North Carolina,2023,NC,54332.0,54332NC0030014-03
North Carolina,2023,NC,54332.0,54332NC0030018-00
North Carolina,2023,NC,54332.0,54332NC0030018-01
North Carolina,2023,NC,54332.0,54332NC0030018-02
North Carolina,2023,NC,54332.0,54332NC0030018-03
North Carolina,2023,NC,54332.0,54332NC0030028-00
North Carolina,2023,NC,54332.0,54332NC0030028-01
North Carolina,2023,NC,54332.0,54332NC0030028-02
North Carolina,2023,NC,54332.0,54332NC0030028-03
North Carolina,2023,NC,54332.0,54332NC0030031-00
North Carolina,2023,NC,54332.0,54332NC0030031-01
North Carolina,2023,NC,54332.0,54332NC0030031-02
North Carolina,2023,NC,54332.0,54332NC0030031-03
North Carolina,2023,NC,54332.0,54332NC0030029-00
North Carolina,2023,NC,54332.0,54332NC0030029-01
North Carolina,2023,NC,54332.0,54332NC0030029-02
North Carolina,2023,NC,54332.0,54332NC0030029-03
North Carolina,2023,NC,54332.0,54332NC0030030-00
North Carolina,2023,NC,54332.0,54332NC0030030-01
North Carolina,2023,NC,54332.0,54332NC0030030-02
North Carolina,2023,NC,54332.0,54332NC0030030-03
North Carolina,2023,NC,54332.0,54332NC0030020-00
North Carolina,2023,NC,54332.0,54332NC0030020-01
North Carolina,2023,NC,54332.0,54332NC0030020-02
North Carolina,2023,NC,54332.0,54332NC0030020-03
North Carolina,2023,NC,54332.0,54332NC0030020-04
North Carolina,2023,NC,54332.0,54332NC0030020-05
North Carolina,2023,NC,54332.0,54332NC0030020-06
North Carolina,2023,NC,54332.0,54332NC0030013-00
North Carolina,2023,NC,54332.0,54332NC0030013-01
North Carolina,2023,NC,54332.0,54332NC0030013-02
North Carolina,2023,NC,54332.0,54332NC0030013-03
North Carolina,2023,NC,54332.0,54332NC0030013-04
North Carolina,2023,NC,54332.0,54332NC0030013-05
North Carolina,2023,NC,54332.0,54332NC0030013-06
North Carolina,2023,NC,54332.0,54332NC0030012-00
North Carolina,2023,NC,54332.0,54332NC0030012-01
North Carolina,2023,NC,54332.0,54332NC0030012-02
North Carolina,2023,NC,54332.0,54332NC0030012-03
North Carolina,2023,NC,54332.0,54332NC0030012-04
North Carolina,2023,NC,54332.0,54332NC0030012-05
North Carolina,2023,NC,54332.0,54332NC0030012-06
North Carolina,2023,NC,54332.0,54332NC0030023-00
North Carolina,2023,NC,54332.0,54332NC0030023-01
North Carolina,2023,NC,54332.0,54332NC0030023-02
North Carolina,2023,NC,54332.0,54332NC0030023-03
North Carolina,2023,NC,54332.0,54332NC0030023-04
North Carolina,2023,NC,54332.0,54332NC0030023-05
North Carolina,2023,NC,54332.0,54332NC0030023-06
North Carolina,2023,NC,54332.0,54332NC0030025-00
North Carolina,2023,NC,54332.0,54332NC0030025-01
North Carolina,2023,NC,54332.0,54332NC0030025-02
North Carolina,2023,NC,54332.0,54332NC0030025-03
North Carolina,2023,NC,54332.0,54332NC0030025-04
North Carolina,2023,NC,54332.0,54332NC0030025-05
North Carolina,2023,NC,54332.0,54332NC0030025-06
North Carolina,2023,NC,54332.0,54332NC0030024-00
North Carolina,2023,NC,54332.0,54332NC0030024-01
North Carolina,2023,NC,54332.0,54332NC0030024-02
North Carolina,2023,NC,54332.0,54332NC0030024-03
North Carolina,2023,NC,54332.0,54332NC0030024-04
North Carolina,2023,NC,54332.0,54332NC0030024-05
North Carolina,2023,NC,54332.0,54332NC0030024-06
North Carolina,2023,NC,54332.0,54332NC0030027-00
North Carolina,2023,NC,54332.0,54332NC0030027-01
North Carolina,2023,NC,54332.0,54332NC0030027-02
North Carolina,2023,NC,54332.0,54332NC0030027-03
North Carolina,2023,NC,54332.0,54332NC0030027-04
North Carolina,2023,NC,54332.0,54332NC0030027-05
North Carolina,2023,NC,54332.0,54332NC0030027-06
North Carolina,2023,NC,54332.0,54332NC0030011-00
North Carolina,2023,NC,54332.0,54332NC0030011-01
North Carolina,2023,NC,54332.0,54332NC0030011-02
North Carolina,2023,NC,54332.0,54332NC0030011-03
North Carolina,2023,NC,54332.0,54332NC0030015-00
North Carolina,2023,NC,54332.0,54332NC0030015-01
North Carolina,2023,NC,54332.0,54332NC0030015-02
North Carolina,2023,NC,54332.0,54332NC0030015-03
North Carolina,2023,NC,54332.0,54332NC0030016-00
North Carolina,2023,NC,54332.0,54332NC0030016-01
North Carolina,2023,NC,54332.0,54332NC0030016-02
North Carolina,2023,NC,54332.0,54332NC0030016-03
North Carolina,2023,NC,54332.0,54332NC0030022-00
North Carolina,2023,NC,54332.0,54332NC0030022-01
North Carolina,2023,NC,54332.0,54332NC0030022-02
North Carolina,2023,NC,54332.0,54332NC0030022-03
North Carolina,2023,NC,55440.0,55440NC0210004-00
North Carolina,2023,NC,55440.0,55440NC0210004-01
North Carolina,2023,NC,55440.0,55440NC0220004-00
North Carolina,2023,NC,55440.0,55440NC0220004-01
North Carolina,2023,NC,55440.0,55440NC0240002-00
North Carolina,2023,NC,55440.0,55440NC0240002-01
North Carolina,2023,NC,55440.0,55440NC0230002-00
North Carolina,2023,NC,55440.0,55440NC0230002-01
North Carolina,2023,NC,56891.0,56891NC0050005-00
North Carolina,2023,NC,56891.0,56891NC0030005-00
North Carolina,2023,NC,56891.0,56891NC0030008-00
North Carolina,2023,NC,56891.0,56891NC0050006-00
North Carolina,2023,NC,56891.0,56891NC0050007-00
North Carolina,2023,NC,56891.0,56891NC0050008-00
North Carolina,2023,NC,56891.0,56891NC0060005-00
North Carolina,2023,NC,56891.0,56891NC0040003-00
North Carolina,2023,NC,56891.0,56891NC0040004-00
North Carolina,2023,NC,56891.0,56891NC0060006-00
North Carolina,2023,NC,56891.0,56891NC0060007-00
North Carolina,2023,NC,56891.0,56891NC0060008-00
North Carolina,2023,NC,56891.0,56891NC0110001-00
North Carolina,2023,NC,56891.0,56891NC0110001-01
North Carolina,2023,NC,56891.0,56891NC0120001-00
North Carolina,2023,NC,56891.0,56891NC0120001-01
North Carolina,2023,NC,56891.0,56891NC0130001-00
North Carolina,2023,NC,56891.0,56891NC0130001-01
North Carolina,2023,NC,56891.0,56891NC0030006-00
North Carolina,2023,NC,56891.0,56891NC0030007-00
North Carolina,2023,NC,61671.0,61671NC0100006-00
North Carolina,2023,NC,61671.0,61671NC0100006-01
North Carolina,2023,NC,61671.0,61671NC0100006-02
North Carolina,2023,NC,61671.0,61671NC0100006-03
North Carolina,2023,NC,61671.0,61671NC0100001-00
North Carolina,2023,NC,61671.0,61671NC0100001-01
North Carolina,2023,NC,61671.0,61671NC0100001-02
North Carolina,2023,NC,61671.0,61671NC0100001-03
North Carolina,2023,NC,61671.0,61671NC0100004-00
North Carolina,2023,NC,61671.0,61671NC0100004-01
North Carolina,2023,NC,61671.0,61671NC0100004-02
North Carolina,2023,NC,61671.0,61671NC0100004-03
North Carolina,2023,NC,61671.0,61671NC0100004-04
North Carolina,2023,NC,61671.0,61671NC0100004-05
North Carolina,2023,NC,61671.0,61671NC0100004-06
North Carolina,2023,NC,61671.0,61671NC0100005-00
North Carolina,2023,NC,61671.0,61671NC0100005-01
North Carolina,2023,NC,61671.0,61671NC0100005-02
North Carolina,2023,NC,61671.0,61671NC0100005-03
North Carolina,2023,NC,61671.0,61671NC0100005-04
North Carolina,2023,NC,61671.0,61671NC0100005-05
North Carolina,2023,NC,61671.0,61671NC0100005-06
North Carolina,2023,NC,61671.0,61671NC0100008-00
North Carolina,2023,NC,61671.0,61671NC0100008-01
North Carolina,2023,NC,61671.0,61671NC0100008-02
North Carolina,2023,NC,61671.0,61671NC0100008-03
North Carolina,2023,NC,61671.0,61671NC0100008-04
North Carolina,2023,NC,61671.0,61671NC0100008-05
North Carolina,2023,NC,61671.0,61671NC0100008-06
North Carolina,2023,NC,61671.0,61671NC0100009-00
North Carolina,2023,NC,61671.0,61671NC0100009-01
North Carolina,2023,NC,61671.0,61671NC0100009-02
North Carolina,2023,NC,61671.0,61671NC0100009-03
North Carolina,2023,NC,61671.0,61671NC0100009-04
North Carolina,2023,NC,61671.0,61671NC0100009-05
North Carolina,2023,NC,61671.0,61671NC0100009-06
North Carolina,2023,NC,61671.0,61671NC0100007-00
North Carolina,2023,NC,61671.0,61671NC0100007-01
North Carolina,2023,NC,61671.0,61671NC0100007-02
North Carolina,2023,NC,61671.0,61671NC0100007-03
North Carolina,2023,NC,61671.0,61671NC0100003-00
North Carolina,2023,NC,61671.0,61671NC0100003-01
North Carolina,2023,NC,61671.0,61671NC0100003-02
North Carolina,2023,NC,61671.0,61671NC0100003-03
North Carolina,2023,NC,61671.0,61671NC0100002-00
North Carolina,2023,NC,61671.0,61671NC0100002-01
North Carolina,2023,NC,61671.0,61671NC0100002-02
North Carolina,2023,NC,61671.0,61671NC0100002-03
North Carolina,2023,NC,66759.0,66759NC0010005-00
North Carolina,2023,NC,66759.0,66759NC0010005-01
North Carolina,2023,NC,66759.0,66759NC0010006-00
North Carolina,2023,NC,66759.0,66759NC0010006-01
North Carolina,2023,NC,66759.0,66759NC0010001-00
North Carolina,2023,NC,66759.0,66759NC0010001-01
North Carolina,2023,NC,66759.0,66759NC0010002-00
North Carolina,2023,NC,66759.0,66759NC0010002-01
North Carolina,2023,NC,66759.0,66759NC0010003-00
North Carolina,2023,NC,66759.0,66759NC0010003-01
North Carolina,2023,NC,66759.0,66759NC0010004-00
North Carolina,2023,NC,66759.0,66759NC0010004-01
North Carolina,2023,NC,69803.0,69803NC0010011-00
North Carolina,2023,NC,69803.0,69803NC0010011-01
North Carolina,2023,NC,69803.0,69803NC0010003-00
North Carolina,2023,NC,69803.0,69803NC0010003-01
North Carolina,2023,NC,69803.0,69803NC0010003-02
North Carolina,2023,NC,69803.0,69803NC0010003-03
North Carolina,2023,NC,69803.0,69803NC0010005-00
North Carolina,2023,NC,69803.0,69803NC0010005-01
North Carolina,2023,NC,69803.0,69803NC0010005-02
North Carolina,2023,NC,69803.0,69803NC0010005-03
North Carolina,2023,NC,69803.0,69803NC0010017-00
North Carolina,2023,NC,69803.0,69803NC0010017-01
North Carolina,2023,NC,69803.0,69803NC0010017-02
North Carolina,2023,NC,69803.0,69803NC0010017-03
North Carolina,2023,NC,69803.0,69803NC0010017-04
North Carolina,2023,NC,69803.0,69803NC0010017-05
North Carolina,2023,NC,69803.0,69803NC0010017-06
North Carolina,2023,NC,69803.0,69803NC0010035-00
North Carolina,2023,NC,69803.0,69803NC0010035-01
North Carolina,2023,NC,69803.0,69803NC0010035-02
North Carolina,2023,NC,69803.0,69803NC0010035-03
North Carolina,2023,NC,69803.0,69803NC0010002-00
North Carolina,2023,NC,69803.0,69803NC0010002-01
North Carolina,2023,NC,69803.0,69803NC0010002-02
North Carolina,2023,NC,69803.0,69803NC0010002-03
North Carolina,2023,NC,69803.0,69803NC0010006-00
North Carolina,2023,NC,69803.0,69803NC0010006-01
North Carolina,2023,NC,69803.0,69803NC0010006-02
North Carolina,2023,NC,69803.0,69803NC0010006-03
North Carolina,2023,NC,69803.0,69803NC0010006-04
North Carolina,2023,NC,69803.0,69803NC0010006-05
North Carolina,2023,NC,69803.0,69803NC0010006-06
North Carolina,2023,NC,69803.0,69803NC0010013-00
North Carolina,2023,NC,69803.0,69803NC0010013-01
North Carolina,2023,NC,69803.0,69803NC0010013-02
North Carolina,2023,NC,69803.0,69803NC0010013-03
North Carolina,2023,NC,69803.0,69803NC0010015-00
North Carolina,2023,NC,69803.0,69803NC0010015-01
North Carolina,2023,NC,69803.0,69803NC0010015-02
North Carolina,2023,NC,69803.0,69803NC0010015-03
North Carolina,2023,NC,69803.0,69803NC0010015-04
North Carolina,2023,NC,69803.0,69803NC0010015-05
North Carolina,2023,NC,69803.0,69803NC0010015-06
North Carolina,2023,NC,69803.0,69803NC0010024-00
North Carolina,2023,NC,69803.0,69803NC0010024-01
North Carolina,2023,NC,69803.0,69803NC0010024-02
North Carolina,2023,NC,69803.0,69803NC0010024-03
North Carolina,2023,NC,69803.0,69803NC0010025-00
North Carolina,2023,NC,69803.0,69803NC0010025-01
North Carolina,2023,NC,69803.0,69803NC0010025-02
North Carolina,2023,NC,69803.0,69803NC0010025-03
North Carolina,2023,NC,69803.0,69803NC0010025-04
North Carolina,2023,NC,69803.0,69803NC0010025-05
North Carolina,2023,NC,69803.0,69803NC0010025-06
North Carolina,2023,NC,69803.0,69803NC0010030-00
North Carolina,2023,NC,69803.0,69803NC0010030-01
North Carolina,2023,NC,69803.0,69803NC0010030-02
North Carolina,2023,NC,69803.0,69803NC0010030-03
North Carolina,2023,NC,69803.0,69803NC0010030-04
North Carolina,2023,NC,69803.0,69803NC0010030-05
North Carolina,2023,NC,69803.0,69803NC0010030-06
North Carolina,2023,NC,69803.0,69803NC0010036-00
North Carolina,2023,NC,69803.0,69803NC0010036-01
North Carolina,2023,NC,69803.0,69803NC0010036-02
North Carolina,2023,NC,69803.0,69803NC0010036-03
North Carolina,2023,NC,69803.0,69803NC0010043-00
North Carolina,2023,NC,69803.0,69803NC0010043-01
North Carolina,2023,NC,69803.0,69803NC0010043-02
North Carolina,2023,NC,69803.0,69803NC0010043-03
North Carolina,2023,NC,69803.0,69803NC0010014-00
North Carolina,2023,NC,69803.0,69803NC0010014-01
North Carolina,2023,NC,69803.0,69803NC0010014-02
North Carolina,2023,NC,69803.0,69803NC0010014-03
North Carolina,2023,NC,69803.0,69803NC0010012-00
North Carolina,2023,NC,69803.0,69803NC0010012-01
North Carolina,2023,NC,69803.0,69803NC0010012-02
North Carolina,2023,NC,69803.0,69803NC0010012-03
North Carolina,2023,NC,69803.0,69803NC0010045-00
North Carolina,2023,NC,69803.0,69803NC0010045-01
North Carolina,2023,NC,69803.0,69803NC0010045-02
North Carolina,2023,NC,69803.0,69803NC0010045-03
North Carolina,2023,NC,69803.0,69803NC0010045-04
North Carolina,2023,NC,69803.0,69803NC0010045-05
North Carolina,2023,NC,69803.0,69803NC0010045-06
North Carolina,2023,NC,69803.0,69803NC0010050-00
North Carolina,2023,NC,69803.0,69803NC0010050-01
North Carolina,2023,NC,69803.0,69803NC0010050-02
North Carolina,2023,NC,69803.0,69803NC0010050-03
North Carolina,2023,NC,69803.0,69803NC0010051-00
North Carolina,2023,NC,69803.0,69803NC0010051-01
North Carolina,2023,NC,69803.0,69803NC0010051-02
North Carolina,2023,NC,69803.0,69803NC0010051-03
North Carolina,2023,NC,69803.0,69803NC0010052-00
North Carolina,2023,NC,69803.0,69803NC0010052-01
North Carolina,2023,NC,69803.0,69803NC0010052-02
North Carolina,2023,NC,69803.0,69803NC0010052-03
North Carolina,2023,NC,69803.0,69803NC0010052-04
North Carolina,2023,NC,69803.0,69803NC0010052-05
North Carolina,2023,NC,69803.0,69803NC0010052-06
North Carolina,2023,NC,69803.0,69803NC0010053-00
North Carolina,2023,NC,69803.0,69803NC0010053-01
North Carolina,2023,NC,69803.0,69803NC0010053-02
North Carolina,2023,NC,69803.0,69803NC0010053-03
North Carolina,2023,NC,73943.0,73943NC0070027-00
North Carolina,2023,NC,73943.0,73943NC0070027-01
North Carolina,2023,NC,73943.0,73943NC0070027-02
North Carolina,2023,NC,73943.0,73943NC0070027-03
North Carolina,2023,NC,73943.0,73943NC0070026-00
North Carolina,2023,NC,73943.0,73943NC0070026-01
North Carolina,2023,NC,73943.0,73943NC0070026-02
North Carolina,2023,NC,73943.0,73943NC0070026-03
North Carolina,2023,NC,73943.0,73943NC0070042-00
North Carolina,2023,NC,73943.0,73943NC0070042-01
North Carolina,2023,NC,73943.0,73943NC0070042-02
North Carolina,2023,NC,73943.0,73943NC0070042-03
North Carolina,2023,NC,73943.0,73943NC0070051-00
North Carolina,2023,NC,73943.0,73943NC0070051-01
North Carolina,2023,NC,73943.0,73943NC0070051-02
North Carolina,2023,NC,73943.0,73943NC0070051-03
North Carolina,2023,NC,73943.0,73943NC0070028-00
North Carolina,2023,NC,73943.0,73943NC0070028-01
North Carolina,2023,NC,73943.0,73943NC0070028-02
North Carolina,2023,NC,73943.0,73943NC0070028-03
North Carolina,2023,NC,73943.0,73943NC0070029-00
North Carolina,2023,NC,73943.0,73943NC0070029-01
North Carolina,2023,NC,73943.0,73943NC0070029-02
North Carolina,2023,NC,73943.0,73943NC0070029-03
North Carolina,2023,NC,73943.0,73943NC0070029-04
North Carolina,2023,NC,73943.0,73943NC0070029-05
North Carolina,2023,NC,73943.0,73943NC0070029-06
North Carolina,2023,NC,73943.0,73943NC0070030-00
North Carolina,2023,NC,73943.0,73943NC0070030-01
North Carolina,2023,NC,73943.0,73943NC0070030-02
North Carolina,2023,NC,73943.0,73943NC0070030-03
North Carolina,2023,NC,73943.0,73943NC0070030-04
North Carolina,2023,NC,73943.0,73943NC0070030-05
North Carolina,2023,NC,73943.0,73943NC0070030-06
North Carolina,2023,NC,73943.0,73943NC0070044-00
North Carolina,2023,NC,73943.0,73943NC0070044-01
North Carolina,2023,NC,73943.0,73943NC0070044-02
North Carolina,2023,NC,73943.0,73943NC0070044-03
North Carolina,2023,NC,73943.0,73943NC0070044-04
North Carolina,2023,NC,73943.0,73943NC0070044-05
North Carolina,2023,NC,73943.0,73943NC0070044-06
North Carolina,2023,NC,73943.0,73943NC0070036-00
North Carolina,2023,NC,73943.0,73943NC0070036-01
North Carolina,2023,NC,73943.0,73943NC0070036-02
North Carolina,2023,NC,73943.0,73943NC0070036-03
North Carolina,2023,NC,73943.0,73943NC0070036-04
North Carolina,2023,NC,73943.0,73943NC0070036-05
North Carolina,2023,NC,73943.0,73943NC0070036-06
North Carolina,2023,NC,73943.0,73943NC0070031-00
North Carolina,2023,NC,73943.0,73943NC0070031-01
North Carolina,2023,NC,73943.0,73943NC0070031-02
North Carolina,2023,NC,73943.0,73943NC0070031-03
North Carolina,2023,NC,73943.0,73943NC0070031-04
North Carolina,2023,NC,73943.0,73943NC0070031-05
North Carolina,2023,NC,73943.0,73943NC0070031-06
North Carolina,2023,NC,73943.0,73943NC0070047-00
North Carolina,2023,NC,73943.0,73943NC0070047-01
North Carolina,2023,NC,73943.0,73943NC0070047-02
North Carolina,2023,NC,73943.0,73943NC0070047-03
North Carolina,2023,NC,73943.0,73943NC0070008-00
North Carolina,2023,NC,73943.0,73943NC0070008-01
North Carolina,2023,NC,73943.0,73943NC0070008-02
North Carolina,2023,NC,73943.0,73943NC0070008-03
North Carolina,2023,NC,73943.0,73943NC0070045-00
North Carolina,2023,NC,73943.0,73943NC0070045-01
North Carolina,2023,NC,73943.0,73943NC0070045-02
North Carolina,2023,NC,73943.0,73943NC0070045-03
North Carolina,2023,NC,73943.0,73943NC0070046-00
North Carolina,2023,NC,73943.0,73943NC0070046-01
North Carolina,2023,NC,73943.0,73943NC0070046-02
North Carolina,2023,NC,73943.0,73943NC0070046-03
North Carolina,2023,NC,73943.0,73943NC0070049-00
North Carolina,2023,NC,73943.0,73943NC0070049-01
North Carolina,2023,NC,73943.0,73943NC0070049-02
North Carolina,2023,NC,73943.0,73943NC0070049-03
